"terms","count","probability"
"to tell you that",23,0.000666126042632067
"to work with the",23,0.000666126042632067
"told the associated press",23,0.000666126042632067
"used to be a",23,0.000666126042632067
"wait to see what",23,0.000666126042632067
"want it to be",23,0.000666126042632067
"we have to do",23,0.000666126042632067
"we need to be",23,0.000666126042632067
"when i get home",23,0.000666126042632067
"you dont have a",23,0.000666126042632067
"you dont need to",23,0.000666126042632067
"you might want to",23,0.000666126042632067
"you need to be",23,0.000666126042632067
"you need to do",23,0.000666126042632067
"a few days ago",22,0.000637164040778499
"a year and a",22,0.000637164040778499
"as long as they",22,0.000637164040778499
"but that doesnt mean",22,0.000637164040778499
"despite the fact that",22,0.000637164040778499
"do the right thing",22,0.000637164040778499
"for as long as",22,0.000637164040778499
"for the next few",22,0.000637164040778499
"from all over the",22,0.000637164040778499
"has to do with",22,0.000637164040778499
"have no idea how",22,0.000637164040778499
"how much i love",22,0.000637164040778499
"i can say is",22,0.000637164040778499
"i dont give a",22,0.000637164040778499
"i get to see",22,0.000637164040778499
"i need to start",22,0.000637164040778499
"i was supposed to",22,0.000637164040778499
"im not the only",22,0.000637164040778499
"in a variety of",22,0.000637164040778499
"in charge of the",22,0.000637164040778499
"in the bay area",22,0.000637164040778499
"in the first inning",22,0.000637164040778499
"in the last few",22,0.000637164040778499
"is it just me",22,0.000637164040778499
"its a good thing",22,0.000637164040778499
"let me tell you",22,0.000637164040778499
"me i love you",22,0.000637164040778499
