"terms","count","probability"
"to prevent",144,0.000108955540086559
"was too",144,0.000108955540086559
"will also",144,0.000108955540086559
"year to",144,0.000108955540086559
"youll be",144,0.000108955540086559
"a break",143,0.000108198904391514
"about her",143,0.000108198904391514
"and over",143,0.000108198904391514
"are at",143,0.000108198904391514
"been to",143,0.000108198904391514
"between and",143,0.000108198904391514
"can also",143,0.000108198904391514
"can tell",143,0.000108198904391514
"dealing with",143,0.000108198904391514
"doing a",143,0.000108198904391514
"for people",143,0.000108198904391514
"get into",143,0.000108198904391514
"get this",143,0.000108198904391514
"give the",143,0.000108198904391514
"good news",143,0.000108198904391514
"in chicago",143,0.000108198904391514
"in town",143,0.000108198904391514
"know when",143,0.000108198904391514
"looked like",143,0.000108198904391514
"me im",143,0.000108198904391514
"me some",143,0.000108198904391514
"never be",143,0.000108198904391514
"of and",143,0.000108198904391514
"oh and",143,0.000108198904391514
"on for",143,0.000108198904391514
"one for",143,0.000108198904391514
"or in",143,0.000108198904391514
"stay tuned",143,0.000108198904391514
"the senate",143,0.000108198904391514
"the title",143,0.000108198904391514
"them out",143,0.000108198904391514
"then we",143,0.000108198904391514
"used in",143,0.000108198904391514
"used the",143,0.000108198904391514
"what im",143,0.000108198904391514
"with more",143,0.000108198904391514
"work out",143,0.000108198904391514
"a recent",142,0.000107442268696468
"be good",142,0.000107442268696468
"buy a",142,0.000107442268696468
"dont be",142,0.000107442268696468
"go through",142,0.000107442268696468
"in june",142,0.000107442268696468
"it down",142,0.000107442268696468
"it you",142,0.000107442268696468
"ive seen",142,0.000107442268696468
"just in",142,0.000107442268696468
"meant to",142,0.000107442268696468
"not yet",142,0.000107442268696468
"out how",142,0.000107442268696468
"police said",142,0.000107442268696468
"see my",142,0.000107442268696468
"so its",142,0.000107442268696468
"someone else",142,0.000107442268696468
"sorry i",142,0.000107442268696468
"the left",142,0.000107442268696468
"them as",142,0.000107442268696468
"to post",142,0.000107442268696468
"was i",142,0.000107442268696468
"we must",142,0.000107442268696468
"a baby",141,0.000106685633001422
"for free",141,0.000106685633001422
"in december",141,0.000106685633001422
"it into",141,0.000106685633001422
"my kids",141,0.000106685633001422
"not being",141,0.000106685633001422
"of mine",141,0.000106685633001422
"off of",141,0.000106685633001422
"super bowl",141,0.000106685633001422
"that our",141,0.000106685633001422
"the black",141,0.000106685633001422
"this i",141,0.000106685633001422
"today at",141,0.000106685633001422
"was more",141,0.000106685633001422
"worry about",141,0.000106685633001422
"am going",140,0.000105928997306377
"but no",140,0.000105928997306377
"could do",140,0.000105928997306377
"designed to",140,0.000105928997306377
"every single",140,0.000105928997306377
"happen to",140,0.000105928997306377
"im glad",140,0.000105928997306377
"im the",140,0.000105928997306377
"including a",140,0.000105928997306377
"of each",140,0.000105928997306377
"the decision",140,0.000105928997306377
"the earth",140,0.000105928997306377
"the fire",140,0.000105928997306377
"the situation",140,0.000105928997306377
"there i",140,0.000105928997306377
"this way",140,0.000105928997306377
"to drive",140,0.000105928997306377
"to hit",140,0.000105928997306377
"were so",140,0.000105928997306377
"win a",140,0.000105928997306377
"you find",140,0.000105928997306377
"youre going",140,0.000105928997306377
"a moment",139,0.000105172361611331
"a true",139,0.000105172361611331
"at times",139,0.000105172361611331
"at your",139,0.000105172361611331
"beyond the",139,0.000105172361611331
"can take",139,0.000105172361611331
"for and",139,0.000105172361611331
"in november",139,0.000105172361611331
"it isnt",139,0.000105172361611331
"it means",139,0.000105172361611331
"let it",139,0.000105172361611331
"matter of",139,0.000105172361611331
"on with",139,0.000105172361611331
"realize that",139,0.000105172361611331
"said and",139,0.000105172361611331
"school in",139,0.000105172361611331
"something i",139,0.000105172361611331
"time he",139,0.000105172361611331
"to discuss",139,0.000105172361611331
"told him",139,0.000105172361611331
"way that",139,0.000105172361611331
"we see",139,0.000105172361611331
"why not",139,0.000105172361611331
"world and",139,0.000105172361611331
"york city",139,0.000105172361611331
"a letter",138,0.000104415725916286
"a point",138,0.000104415725916286
"asked to",138,0.000104415725916286
"be like",138,0.000104415725916286
"be to",138,0.000104415725916286
"depending on",138,0.000104415725916286
"do they",138,0.000104415725916286
"for dinner",138,0.000104415725916286
"friday night",138,0.000104415725916286
"game in",138,0.000104415725916286
"haha i",138,0.000104415725916286
"has had",138,0.000104415725916286
"it or",138,0.000104415725916286
"just so",138,0.000104415725916286
"sorry for",138,0.000104415725916286
"the plan",138,0.000104415725916286
"these things",138,0.000104415725916286
"too late",138,0.000104415725916286
"weve got",138,0.000104415725916286
"work to",138,0.000104415725916286
"wrong with",138,0.000104415725916286
"a hard",137,0.00010365909022124
"a life",137,0.00010365909022124
"a much",137,0.00010365909022124
"down in",137,0.00010365909022124
"forget to",137,0.00010365909022124
"have in",137,0.00010365909022124
"him as",137,0.00010365909022124
"home from",137,0.00010365909022124
"in every",137,0.00010365909022124
"is better",137,0.00010365909022124
"is great",137,0.00010365909022124
"just finished",137,0.00010365909022124
"know who",137,0.00010365909022124
"lets get",137,0.00010365909022124
"life in",137,0.00010365909022124
"lives in",137,0.00010365909022124
"lot more",137,0.00010365909022124
"my daughter",137,0.00010365909022124
"that of",137,0.00010365909022124
"the beach",137,0.00010365909022124
"the books",137,0.00010365909022124
"the scene",137,0.00010365909022124
"their lives",137,0.00010365909022124
"this has",137,0.00010365909022124
"to other",137,0.00010365909022124
"two days",137,0.00010365909022124
"what does",137,0.00010365909022124
"why you",137,0.00010365909022124
"a plan",136,0.000102902454526195
"a song",136,0.000102902454526195
"all is",136,0.000102902454526195
"and who",136,0.000102902454526195
"by an",136,0.000102902454526195
"catch up",136,0.000102902454526195
"dont worry",136,0.000102902454526195
"heard of",136,0.000102902454526195
"here at",136,0.000102902454526195
"here for",136,0.000102902454526195
"his career",136,0.000102902454526195
"is where",136,0.000102902454526195
"like im",136,0.000102902454526195
"my son",136,0.000102902454526195
"no problem",136,0.000102902454526195
"not really",136,0.000102902454526195
"saturday night",136,0.000102902454526195
"says he",136,0.000102902454526195
"that make",136,0.000102902454526195
"that may",136,0.000102902454526195
"the video",136,0.000102902454526195
"thought that",136,0.000102902454526195
"to attend",136,0.000102902454526195
"when people",136,0.000102902454526195
"whether the",136,0.000102902454526195
"with other",136,0.000102902454526195
"year ago",136,0.000102902454526195
"you did",136,0.000102902454526195
"after i",135,0.000102145818831149
"and after",135,0.000102145818831149
"care about",135,0.000102145818831149
"decision to",135,0.000102145818831149
"following me",135,0.000102145818831149
"forced to",135,0.000102145818831149
"him he",135,0.000102145818831149
"how is",135,0.000102145818831149
"if this",135,0.000102145818831149
"left in",135,0.000102145818831149
"love me",135,0.000102145818831149
"not an",135,0.000102145818831149
"on tv",135,0.000102145818831149
"percent to",135,0.000102145818831149
"power of",135,0.000102145818831149
"should i",135,0.000102145818831149
"so this",135,0.000102145818831149
"th century",135,0.000102145818831149
"then he",135,0.000102145818831149
"turns out",135,0.000102145818831149
"well and",135,0.000102145818831149
"agree with",134,0.000101389183136104
"and family",134,0.000101389183136104
"and those",134,0.000101389183136104
"at any",134,0.000101389183136104
"became a",134,0.000101389183136104
"believe it",134,0.000101389183136104
"came in",134,0.000101389183136104
"done with",134,0.000101389183136104
"every year",134,0.000101389183136104
"exactly what",134,0.000101389183136104
"for minutes",134,0.000101389183136104
"in many",134,0.000101389183136104
"is i",134,0.000101389183136104
"just for",134,0.000101389183136104
"love for",134,0.000101389183136104
"not want",134,0.000101389183136104
"or to",134,0.000101389183136104
"quality of",134,0.000101389183136104
"returned to",134,0.000101389183136104
"the art",134,0.000101389183136104
"the chance",134,0.000101389183136104
"the subject",134,0.000101389183136104
"this to",134,0.000101389183136104
"to people",134,0.000101389183136104
"us at",134,0.000101389183136104
"you there",134,0.000101389183136104
"and people",133,0.000100632547441058
"and would",133,0.000100632547441058
"feel better",133,0.000100632547441058
"feel that",133,0.000100632547441058
"find that",133,0.000100632547441058
"good at",133,0.000100632547441058
"if only",133,0.000100632547441058
"is such",133,0.000100632547441058
"it now",133,0.000100632547441058
"makes the",133,0.000100632547441058
"money and",133,0.000100632547441058
"my birthday",133,0.000100632547441058
"some more",133,0.000100632547441058
"something like",133,0.000100632547441058
"the course",133,0.000100632547441058
"the stage",133,0.000100632547441058
"though it",133,0.000100632547441058
"to choose",133,0.000100632547441058
"to mention",133,0.000100632547441058
"a house",132,9.98759117460125e-05
"a photo",132,9.98759117460125e-05
"although the",132,9.98759117460125e-05
"by and",132,9.98759117460125e-05
"enough for",132,9.98759117460125e-05
"first day",132,9.98759117460125e-05
"i keep",132,9.98759117460125e-05
"in at",132,9.98759117460125e-05
"it he",132,9.98759117460125e-05
"it too",132,9.98759117460125e-05
"make your",132,9.98759117460125e-05
"new years",132,9.98759117460125e-05
"to ensure",132,9.98759117460125e-05
"valentines day",132,9.98759117460125e-05
"were just",132,9.98759117460125e-05
"would never",132,9.98759117460125e-05
"write a",132,9.98759117460125e-05
"you but",132,9.98759117460125e-05
"a world",131,9.9119276050967e-05
"and love",131,9.9119276050967e-05
"and went",131,9.9119276050967e-05
"are looking",131,9.9119276050967e-05
"control of",131,9.9119276050967e-05
"from you",131,9.9119276050967e-05
"go for",131,9.9119276050967e-05
"him for",131,9.9119276050967e-05
"its really",131,9.9119276050967e-05
"made my",131,9.9119276050967e-05
"once the",131,9.9119276050967e-05
"one and",131,9.9119276050967e-05
"received a",131,9.9119276050967e-05
"rt the",131,9.9119276050967e-05
"she will",131,9.9119276050967e-05
"the full",131,9.9119276050967e-05
"this past",131,9.9119276050967e-05
"to break",131,9.9119276050967e-05
"to fill",131,9.9119276050967e-05
"where are",131,9.9119276050967e-05
"which will",131,9.9119276050967e-05
"who i",131,9.9119276050967e-05
"youre in",131,9.9119276050967e-05
"and out",130,9.83626403559214e-05
"are too",130,9.83626403559214e-05
"by my",130,9.83626403559214e-05
"came up",130,9.83626403559214e-05
"easier to",130,9.83626403559214e-05
"everyone who",130,9.83626403559214e-05
"hang out",130,9.83626403559214e-05
"is important",130,9.83626403559214e-05
"it right",130,9.83626403559214e-05
"many years",130,9.83626403559214e-05
"not too",130,9.83626403559214e-05
"now we",130,9.83626403559214e-05
"still be",130,9.83626403559214e-05
"that just",130,9.83626403559214e-05
"that no",130,9.83626403559214e-05
"they get",130,9.83626403559214e-05
"thing about",130,9.83626403559214e-05
"too bad",130,9.83626403559214e-05
"was pretty",130,9.83626403559214e-05
"what she",130,9.83626403559214e-05
"with what",130,9.83626403559214e-05
"a show",129,9.76060046608759e-05
"all but",129,9.76060046608759e-05
"and found",129,9.76060046608759e-05
"are my",129,9.76060046608759e-05
"asked me",129,9.76060046608759e-05
"be as",129,9.76060046608759e-05
"following the",129,9.76060046608759e-05
"go home",129,9.76060046608759e-05
"got me",129,9.76060046608759e-05
